contcod,country,region,year,inc_con,source,mysample,bin_year,group,pop,RRinc,RRmean,cons_2005ppp_pc,gdp_2005ppp_pc,totpop
MDG,Madagascar,Sub-Saharan Africa,2005,C,povcal,1,2003,3,1.6842482,236,538,642.9654389947158,868.675048828125,16.842482
MDG,Madagascar,Sub-Saharan Africa,2005,C,povcal,1,2003,4,1.6842482,279,538,642.9654389947158,868.675048828125,16.842482
MDG,Madagascar,Sub-Saharan Africa,2005,C,povcal,1,2003,5,1.6842482,326,538,642.9654389947158,868.675048828125,16.842482
MDG,Madagascar,Sub-Saharan Africa,2005,C,povcal,1,2003,6,1.6842482,376,538,642.9654389947158,868.675048828125,16.842482
MDG,Madagascar,Sub-Saharan Africa,2005,C,povcal,1,2003,7,1.6842482,437,538,642.9654389947158,868.675048828125,16.842482
MDG,Madagascar,Sub-Saharan Africa,2005,C,povcal,1,2003,8,1.6842482,517,538,642.9654389947158,868.675048828125,16.842482
MDG,Madagascar,Sub-Saharan Africa,2005,C,povcal,1,2003,9,1.6842482,643,538,642.9654389947158,868.675048828125,16.842482
MDG,Madagascar,Sub-Saharan Africa,2005,C,povcal,1,2003,10,1.6842482,2234,538,642.9654389947158,868.675048828125,16.842482
MDG,Madagascar,Sub-Saharan Africa,2010,C,povcal,1,2008,1,1.9546282,74,336,633.5196078426152,868.9248046875,19.546282
MDG,Madagascar,Sub-Saharan Africa,2010,C,povcal,1,2008,2,1.9546282,108,336,633.5196078426152,868.9248046875,19.546282
MDG,Madagascar,Sub-Saharan Africa,2010,C,povcal,1,2008,3,1.9546282,142,336,633.5196078426152,868.9248046875,19.546282
MDG,Madagascar,Sub-Saharan Africa,2010,C,povcal,1,2008,4,1.9546282,177,336,633.5196078426152,868.9248046875,19.546282
MDG,Madagascar,Sub-Saharan Africa,2010,C,povcal,1,2008,5,1.9546282,215,336,633.5196078426152,868.9248046875,19.546282
MDG,Madagascar,Sub-Saharan Africa,2010,C,povcal,1,2008,6,1.9546282,259,336,633.5196078426152,868.9248046875,19.546282
MDG,Madagascar,Sub-Saharan Africa,2010,C,povcal,1,2008,7,1.9546282,313,336,633.5196078426152,868.9248046875,19.546282
MDG,Madagascar,Sub-Saharan Africa,2010,C,povcal,1,2008,8,1.9546282,389,336,633.5196078426152,868.9248046875,19.546282
MDG,Madagascar,Sub-Saharan Africa,2010,C,povcal,1,2008,9,1.9546282,520,336,633.5196078426152,868.9248046875,19.546282
MDG,Madagascar,Sub-Saharan Africa,2010,C,povcal,1,2008,10,1.9546282,1166,336,633.5196078426152,868.9248046875,19.546282
MDV,Maldives,Other Asia,1998,C,povcal,1,1998,1,.0263867,93,2460,908.9013344737537,4025.875244140625,.263867
MDV,Maldives,Other Asia,1998,C,povcal,1,1998,2,.0263867,253,2460,908.9013344737537,4025.875244140625,.263867
MDV,Maldives,Other Asia,1998,C,povcal,1,1998,3,.0263867,445,2460,908.9013344737537,4025.875244140625,.263867
MDV,Maldives,Other Asia,1998,C,povcal,1,1998,4,.0263867,679,2460,908.9013344737537,4025.875244140625,.263867
MDV,Maldives,Other Asia,1998,C,povcal,1,1998,5,.0263867,972,2460,908.9013344737537,4025.875244140625,.263867
MDV,Maldives,Other Asia,1998,C,povcal,1,1998,6,.0263867,1358,2460,908.9013344737537,4025.875244140625,.263867
MDV,Maldives,Other Asia,1998,C,povcal,1,1998,7,.0263867,1894,2460,908.9013344737537,4025.875244140625,.263867
MDV,Maldives,Other Asia,1998,C,povcal,1,1998,8,.0263867,2733,2460,908.9013344737537,4025.875244140625,.263867
MDV,Maldives,Other Asia,1998,C,povcal,1,1998,9,.0263867,4332,2460,908.9013344737537,4025.875244140625,.263867
MDV,Maldives,Other Asia,1998,C,povcal,1,1998,10,.0263867,11839,2460,908.9013344737537,4025.875244140625,.263867
MDV,Maldives,Other Asia,2004,C,povcal,1,2003,1,.0286665,574,2118,973.9588457327923,5761.2470703125,.286665
MDV,Maldives,Other Asia,2004,C,povcal,1,2003,2,.0286665,805,2118,973.9588457327923,5761.2470703125,.286665
MDV,Maldives,Other Asia,2004,C,povcal,1,2003,3,.0286665,1036,2118,973.9588457327923,5761.2470703125,.286665
MDV,Maldives,Other Asia,2004,C,povcal,1,2003,4,.0286665,1268,2118,973.9588457327923,5761.2470703125,.286665
MDV,Maldives,Other Asia,2004,C,povcal,1,2003,5,.0286665,1520,2118,973.9588457327923,5761.2470703125,.286665
MDV,Maldives,Other Asia,2004,C,povcal,1,2003,6,.0286665,1806,2118,973.9588457327923,5761.2470703125,.286665
MDV,Maldives,Other Asia,2004,C,povcal,1,2003,7,.0286665,2160,2118,973.9588457327923,5761.2470703125,.286665
MDV,Maldives,Other Asia,2004,C,povcal,1,2003,8,.0286665,2639,2118,973.9588457327923,5761.2470703125,.286665
MDV,Maldives,Other Asia,2004,C,povcal,1,2003,9,.0286665,3433,2118,973.9588457327923,5761.2470703125,.286665
MDV,Maldives,Other Asia,2004,C,povcal,1,2003,10,.0286665,5936,2118,973.9588457327923,5761.2470703125,.286665
MEX,Mexico,L. America & Carib.,1989,I,povcal,1,1988,1,8.101009600000001,439,2728,5027.856116149457,9697.029296875,81.010096
MEX,Mexico,L. America & Carib.,1989,I,povcal,1,1988,2,8.101009600000001,1298,2728,5027.856116149457,9697.029296875,81.010096
MEX,Mexico,L. America & Carib.,1989,I,povcal,1,1988,3,8.101009600000001,1803,2728,5027.856116149457,9697.029296875,81.010096
MEX,Mexico,L. America & Carib.,1989,I,povcal,1,1988,4,8.101009600000001,2231,2728,5027.856116149457,9697.029296875,81.010096
MEX,Mexico,L. America & Carib.,1989,I,povcal,1,1988,5,8.101009600000001,2627,2728,5027.856116149457,9697.029296875,81.010096
MEX,Mexico,L. America & Carib.,1989,I,povcal,1,1988,6,8.101009600000001,3006,2728,5027.856116149457,9697.029296875,81.010096
MEX,Mexico,L. America & Carib.,1989,I,povcal,1,1988,7,8.101009600000001,3374,2728,5027.856116149457,9697.029296875,81.010096
MEX,Mexico,L. America & Carib.,1989,I,povcal,1,1988,8,8.101009600000001,3745,2728,5027.856116149457,9697.029296875,81.010096
MEX,Mexico,L. America & Carib.,1989,I,povcal,1,1988,9,8.101009600000001,4133,2728,5027.856116149457,9697.029296875,81.010096
MEX,Mexico,L. America & Carib.,1989,I,povcal,1,1988,10,8.101009600000001,4621,2728,5027.856116149457,9697.029296875,81.010096
MEX,Mexico,L. America & Carib.,1994,I,povcal,1,1993,1,8.9109704,389,3501,5671.453626260716,10681.8515625,89.10970399999999
MEX,Mexico,L. America & Carib.,1994,I,povcal,1,1993,2,8.9109704,788,3501,5671.453626260716,10681.8515625,89.10970399999999
MEX,Mexico,L. America & Carib.,1994,I,povcal,1,1993,3,8.9109704,1096,3501,5671.453626260716,10681.8515625,89.10970399999999
MEX,Mexico,L. America & Carib.,1994,I,povcal,1,1993,4,8.9109704,1428,3501,5671.453626260716,10681.8515625,89.10970399999999
MEX,Mexico,L. America & Carib.,1994,I,povcal,1,1993,5,8.9109704,1796,3501,5671.453626260716,10681.8515625,89.10970399999999
MEX,Mexico,L. America & Carib.,1994,I,povcal,1,1993,6,8.9109704,2265,3501,5671.453626260716,10681.8515625,89.10970399999999
MEX,Mexico,L. America & Carib.,1994,I,povcal,1,1993,7,8.9109704,2836,3501,5671.453626260716,10681.8515625,89.10970399999999
MEX,Mexico,L. America & Carib.,1994,I,povcal,1,1993,8,8.9109704,3760,3501,5671.453626260716,10681.8515625,89.10970399999999
MEX,Mexico,L. America & Carib.,1994,I,povcal,1,1993,9,8.9109704,5448,3501,5671.453626260716,10681.8515625,89.10970399999999
MEX,Mexico,L. America & Carib.,1994,I,povcal,1,1993,10,8.9109704,15205,3501,5671.453626260716,10681.8515625,89.10970399999999
MEX,Mexico,L. America & Carib.,1998,I,povcal,1,1998,1,9.7001936,184,2747,6329.404062038514,11030.4462890625,97.001936
MEX,Mexico,L. America & Carib.,1998,I,povcal,1,1998,2,9.7001936,552,2747,6329.404062038514,11030.4462890625,97.001936
MEX,Mexico,L. America & Carib.,1998,I,povcal,1,1998,3,9.7001936,852,2747,6329.404062038514,11030.4462890625,97.001936
MEX,Mexico,L. America & Carib.,1998,I,povcal,1,1998,4,9.7001936,1157,2747,6329.404062038514,11030.4462890625,97.001936
MEX,Mexico,L. America & Carib.,1998,I,povcal,1,1998,5,9.7001936,1461,2747,6329.404062038514,11030.4462890625,97.001936
MEX,Mexico,L. America & Carib.,1998,I,povcal,1,1998,6,9.7001936,1838,2747,6329.404062038514,11030.4462890625,97.001936
MEX,Mexico,L. America & Carib.,1998,I,povcal,1,1998,7,9.7001936,2357,2747,6329.404062038514,11030.4462890625,97.001936
MEX,Mexico,L. America & Carib.,1998,I,povcal,1,1998,8,9.7001936,3000,2747,6329.404062038514,11030.4462890625,97.001936
MEX,Mexico,L. America & Carib.,1998,I,povcal,1,1998,9,9.7001936,4469,2747,6329.404062038514,11030.4462890625,97.001936
MEX,Mexico,L. America & Carib.,1998,I,povcal,1,1998,10,9.7001936,11601,2747,6329.404062038514,11030.4462890625,97.001936
MEX,Mexico,L. America & Carib.,2004,I,povcal,1,2003,1,10.3902569,430,3499,7286.768527718885,11959.3037109375,103.902569
MEX,Mexico,L. America & Carib.,2004,I,povcal,1,2003,2,10.3902569,906,3499,7286.768527718885,11959.3037109375,103.902569
MEX,Mexico,L. America & Carib.,2004,I,povcal,1,2003,3,10.3902569,1253,3499,7286.768527718885,11959.3037109375,103.902569
MEX,Mexico,L. America & Carib.,2004,I,povcal,1,2003,4,10.3902569,1602,3499,7286.768527718885,11959.3037109375,103.902569
MEX,Mexico,L. America & Carib.,2004,I,povcal,1,2003,5,10.3902569,1963,3499,7286.768527718885,11959.3037109375,103.902569
MEX,Mexico,L. America & Carib.,2004,I,povcal,1,2003,6,10.3902569,2397,3499,7286.768527718885,11959.3037109375,103.902569
MEX,Mexico,L. America & Carib.,2004,I,povcal,1,2003,7,10.3902569,2960,3499,7286.768527718885,11959.3037109375,103.902569
MEX,Mexico,L. America & Carib.,2004,I,povcal,1,2003,8,10.3902569,3870,3499,7286.768527718885,11959.3037109375,103.902569
MEX,Mexico,L. America & Carib.,2004,I,povcal,1,2003,9,10.3902569,5517,3499,7286.768527718885,11959.3037109375,103.902569
MEX,Mexico,L. America & Carib.,2004,I,povcal,1,2003,10,10.3902569,14089,3499,7286.768527718885,11959.3037109375,103.902569
MEX,Mexico,L. America & Carib.,2008,I,povcal,1,2008,1,11.0627158,448,3704,8114.926576275239,12892.77734375,110.627158
MEX,Mexico,L. America & Carib.,2008,I,povcal,1,2008,2,11.0627158,959,3704,8114.926576275239,12892.77734375,110.627158
MEX,Mexico,L. America & Carib.,2008,I,povcal,1,2008,3,11.0627158,1334,3704,8114.926576275239,12892.77734375,110.627158
MEX,Mexico,L. America & Carib.,2008,I,povcal,1,2008,4,11.0627158,1708,3704,8114.926576275239,12892.77734375,110.627158
MEX,Mexico,L. America & Carib.,2008,I,povcal,1,2008,5,11.0627158,2112,3704,8114.926576275239,12892.77734375,110.627158
MEX,Mexico,L. America & Carib.,2008,I,povcal,1,2008,6,11.0627158,2604,3704,8114.926576275239,12892.77734375,110.627158
MEX,Mexico,L. America & Carib.,2008,I,povcal,1,2008,7,11.0627158,3234,3704,8114.926576275239,12892.77734375,110.627158
MEX,Mexico,L. America & Carib.,2008,I,povcal,1,2008,8,11.0627158,4156,3704,8114.926576275239,12892.77734375,110.627158
MEX,Mexico,L. America & Carib.,2008,I,povcal,1,2008,9,11.0627158,5853,3704,8114.926576275239,12892.77734375,110.627158
MEX,Mexico,L. America & Carib.,2008,I,povcal,1,2008,10,11.0627158,14636,3704,8114.926576275239,12892.77734375,110.627158
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",1998,C,povcal,1,1998,1,.1992404,751,2305,3815.566465435725,6829.693359375,1.992404
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",1998,C,povcal,1,1998,2,.1992404,1203,2305,3815.566465435725,6829.693359375,1.992404
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",1998,C,povcal,1,1998,3,.1992404,1471,2305,3815.566465435725,6829.693359375,1.992404
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",1998,C,povcal,1,1998,4,.1992404,1708,2305,3815.566465435725,6829.693359375,1.992404
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",1998,C,povcal,1,1998,5,.1992404,1943,2305,3815.566465435725,6829.693359375,1.992404
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",1998,C,povcal,1,1998,6,.1992404,2199,2305,3815.566465435725,6829.693359375,1.992404
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",1998,C,povcal,1,1998,7,.1992404,2483,2305,3815.566465435725,6829.693359375,1.992404
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",1998,C,povcal,1,1998,8,.1992404,2838,2305,3815.566465435725,6829.693359375,1.992404
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",1998,C,povcal,1,1998,9,.1992404,3352,2305,3815.566465435725,6829.693359375,1.992404
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",1998,C,povcal,1,1998,10,.1992404,5104,2305,3815.566465435725,6829.693359375,1.992404
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2003,C,povcal,1,2003,1,.2027819,804,3322,4225.332694880559,7247.009765625,2.027819
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2003,C,povcal,1,2003,2,.2027819,1213,3322,4225.332694880559,7247.009765625,2.027819
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2003,C,povcal,1,2003,3,.2027819,1595,3322,4225.332694880559,7247.009765625,2.027819
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2003,C,povcal,1,2003,4,.2027819,1970,3322,4225.332694880559,7247.009765625,2.027819
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2003,C,povcal,1,2003,5,.2027819,2362,3322,4225.332694880559,7247.009765625,2.027819
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2003,C,povcal,1,2003,6,.2027819,2804,3322,4225.332694880559,7247.009765625,2.027819
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2003,C,povcal,1,2003,7,.2027819,3329,3322,4225.332694880559,7247.009765625,2.027819
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2003,C,povcal,1,2003,8,.2027819,4043,3322,4225.332694880559,7247.009765625,2.027819
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2003,C,povcal,1,2003,9,.2027819,5246,3322,4225.332694880559,7247.009765625,2.027819
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2003,C,povcal,1,2003,10,.2027819,9858,3322,4225.332694880559,7247.009765625,2.027819
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,1,.2052524,788,3533,6019.508000880866,9146.609375,2.052524
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,2,.2052524,1123,3533,6019.508000880866,9146.609375,2.052524
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,3,.2052524,1466,3533,6019.508000880866,9146.609375,2.052524
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,4,.2052524,1830,3533,6019.508000880866,9146.609375,2.052524
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,5,.2052524,2233,3533,6019.508000880866,9146.609375,2.052524
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,6,.2052524,2703,3533,6019.508000880866,9146.609375,2.052524
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,7,.2052524,3296,3533,6019.508000880866,9146.609375,2.052524
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,8,.2052524,4126,3533,6019.508000880866,9146.609375,2.052524
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,9,.2052524,5582,3533,6019.508000880866,9146.609375,2.052524
MKD,"Macedonia, FYR","Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,10,.2052524,12181,3533,6019.508000880866,9146.609375,2.052524
MLI,Mali,Sub-Saharan Africa,1994,C,povcal,1,1993,1,.9313041999999999,56,287,555.2265527672847,655.6137084960938,9.313041999999999
MLI,Mali,Sub-Saharan Africa,1994,C,povcal,1,1993,2,.9313041999999999,77,287,555.2265527672847,655.6137084960938,9.313041999999999
MLI,Mali,Sub-Saharan Africa,1994,C,povcal,1,1993,3,.9313041999999999,99,287,555.2265527672847,655.6137084960938,9.313041999999999
MLI,Mali,Sub-Saharan Africa,1994,C,povcal,1,1993,4,.9313041999999999,125,287,555.2265527672847,655.6137084960938,9.313041999999999
MLI,Mali,Sub-Saharan Africa,1994,C,povcal,1,1993,5,.9313041999999999,155,287,555.2265527672847,655.6137084960938,9.313041999999999
MLI,Mali,Sub-Saharan Africa,1994,C,povcal,1,1993,6,.9313041999999999,192,287,555.2265527672847,655.6137084960938,9.313041999999999
MLI,Mali,Sub-Saharan Africa,1994,C,povcal,1,1993,7,.9313041999999999,241,287,555.2265527672847,655.6137084960938,9.313041999999999
MLI,Mali,Sub-Saharan Africa,1994,C,povcal,1,1993,8,.9313041999999999,313,287,555.2265527672847,655.6137084960938,9.313041999999999
MLI,Mali,Sub-Saharan Africa,1994,C,povcal,1,1993,9,.9313041999999999,443,287,555.2265527672847,655.6137084960938,9.313041999999999
MLI,Mali,Sub-Saharan Africa,1994,C,povcal,1,1993,10,.9313041999999999,1167,287,555.2265527672847,655.6137084960938,9.313041999999999
MLI,Mali,Sub-Saharan Africa,2001,C,povcal,1,2003,1,1.2380104,128,499,611.8525974419831,825.4999389648438,12.380104
MLI,Mali,Sub-Saharan Africa,2001,C,povcal,1,2003,2,1.2380104,178,499,611.8525974419831,825.4999389648438,12.380104
MLI,Mali,Sub-Saharan Africa,2001,C,povcal,1,2003,3,1.2380104,228,499,611.8525974419831,825.4999389648438,12.380104
MLI,Mali,Sub-Saharan Africa,2001,C,povcal,1,2003,4,1.2380104,281,499,611.8525974419831,825.4999389648438,12.380104
MLI,Mali,Sub-Saharan Africa,2001,C,povcal,1,2003,5,1.2380104,339,499,611.8525974419831,825.4999389648438,12.380104
MLI,Mali,Sub-Saharan Africa,2001,C,povcal,1,2003,6,1.2380104,407,499,611.8525974419831,825.4999389648438,12.380104
MLI,Mali,Sub-Saharan Africa,2001,C,povcal,1,2003,7,1.2380104,492,499,611.8525974419831,825.4999389648438,12.380104
MLI,Mali,Sub-Saharan Africa,2001,C,povcal,1,2003,8,1.2380104,610,499,611.8525974419831,825.4999389648438,12.380104
MLI,Mali,Sub-Saharan Africa,2001,C,povcal,1,2003,9,1.2380104,812,499,611.8525974419831,825.4999389648438,12.380104
MLI,Mali,Sub-Saharan Africa,2001,C,povcal,1,2003,10,1.2380104,1517,499,611.8525974419831,825.4999389648438,12.380104
MLI,Mali,Sub-Saharan Africa,2006,C,povcal,1,2008,1,1.445999,161,590,518.9305417369612,902.9191284179688,14.45999
MLI,Mali,Sub-Saharan Africa,2006,C,povcal,1,2008,2,1.445999,223,590,518.9305417369612,902.9191284179688,14.45999
MLI,Mali,Sub-Saharan Africa,2006,C,povcal,1,2008,3,1.445999,284,590,518.9305417369612,902.9191284179688,14.45999
MLI,Mali,Sub-Saharan Africa,2006,C,povcal,1,2008,4,1.445999,345,590,518.9305417369612,902.9191284179688,14.45999
MLI,Mali,Sub-Saharan Africa,2006,C,povcal,1,2008,5,1.445999,410,590,518.9305417369612,902.9191284179688,14.45999
MLI,Mali,Sub-Saharan Africa,2006,C,povcal,1,2008,6,1.445999,485,590,518.9305417369612,902.9191284179688,14.45999
MLI,Mali,Sub-Saharan Africa,2006,C,povcal,1,2008,7,1.445999,575,590,518.9305417369612,902.9191284179688,14.45999
MLI,Mali,Sub-Saharan Africa,2006,C,povcal,1,2008,8,1.445999,700,590,518.9305417369612,902.9191284179688,14.45999
MLI,Mali,Sub-Saharan Africa,2006,C,povcal,1,2008,9,1.445999,912,590,518.9305417369612,902.9191284179688,14.45999
MLI,Mali,Sub-Saharan Africa,2006,C,povcal,1,2008,10,1.445999,1801,590,518.9305417369612,902.9191284179688,14.45999
MNE,Montenegro,"Russia, C. Asia, SE Europe",2005,C,povcal,1,2003,1,.06275,1168,3235,4198.694665562539,8238.3583984375,.6275
MNE,Montenegro,"Russia, C. Asia, SE Europe",2005,C,povcal,1,2003,2,.06275,1582,3235,4198.694665562539,8238.3583984375,.6275
MNE,Montenegro,"Russia, C. Asia, SE Europe",2005,C,povcal,1,2003,3,.06275,1934,3235,4198.694665562539,8238.3583984375,.6275
MNE,Montenegro,"Russia, C. Asia, SE Europe",2005,C,povcal,1,2003,4,.06275,2264,3235,4198.694665562539,8238.3583984375,.6275
MNE,Montenegro,"Russia, C. Asia, SE Europe",2005,C,povcal,1,2003,5,.06275,2591,3235,4198.694665562539,8238.3583984375,.6275
MNE,Montenegro,"Russia, C. Asia, SE Europe",2005,C,povcal,1,2003,6,.06275,2950,3235,4198.694665562539,8238.3583984375,.6275
MNE,Montenegro,"Russia, C. Asia, SE Europe",2005,C,povcal,1,2003,7,.06275,3367,3235,4198.694665562539,8238.3583984375,.6275
MNE,Montenegro,"Russia, C. Asia, SE Europe",2005,C,povcal,1,2003,8,.06275,3917,3235,4198.694665562539,8238.3583984375,.6275
MNE,Montenegro,"Russia, C. Asia, SE Europe",2005,C,povcal,1,2003,9,.06275,4813,3235,4198.694665562539,8238.3583984375,.6275
MNE,Montenegro,"Russia, C. Asia, SE Europe",2005,C,povcal,1,2003,10,.06275,7760,3235,4198.694665562539,8238.3583984375,.6275
MNE,Montenegro,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,1,.0629185,1538,4307,7948.909330608652,10546.3994140625,.629185
MNE,Montenegro,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,2,.0629185,2124,4307,7948.909330608652,10546.3994140625,.629185
MNE,Montenegro,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,3,.0629185,2610,4307,7948.909330608652,10546.3994140625,.629185
MNE,Montenegro,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,4,.0629185,3045,4307,7948.909330608652,10546.3994140625,.629185
MNE,Montenegro,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,5,.0629185,3480,4307,7948.909330608652,10546.3994140625,.629185
MNE,Montenegro,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,6,.0629185,3937,4307,7948.909330608652,10546.3994140625,.629185
MNE,Montenegro,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,7,.0629185,4471,4307,7948.909330608652,10546.3994140625,.629185
MNE,Montenegro,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,8,.0629185,5169,4307,7948.909330608652,10546.3994140625,.629185
MNE,Montenegro,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,9,.0629185,6310,4307,7948.909330608652,10546.3994140625,.629185
MNE,Montenegro,"Russia, C. Asia, SE Europe",2008,C,povcal,1,2008,10,.0629185,10389,4307,7948.909330608652,10546.3994140625,.629185
MNG,Mongolia,Other Asia,2002,C,wyd,1,2003,1,.2485177,324,1083,1193.894315321767,2335.10009765625,2.485177
MNG,Mongolia,Other Asia,2002,C,wyd,1,2003,2,.2485177,485,1083,1193.894315321767,2335.10009765625,2.485177
MNG,Mongolia,Other Asia,2002,C,wyd,1,2003,3,.2485177,601,1083,1193.894315321767,2335.10009765625,2.485177
MNG,Mongolia,Other Asia,2002,C,wyd,1,2003,4,.2485177,715,1083,1193.894315321767,2335.10009765625,2.485177
MNG,Mongolia,Other Asia,2002,C,wyd,1,2003,5,.2485177,842,1083,1193.894315321767,2335.10009765625,2.485177
MNG,Mongolia,Other Asia,2002,C,wyd,1,2003,6,.2485177,977,1083,1193.894315321767,2335.10009765625,2.485177
MNG,Mongolia,Other Asia,2002,C,wyd,1,2003,7,.2485177,1136,1083,1193.894315321767,2335.10009765625,2.485177
MNG,Mongolia,Other Asia,2002,C,wyd,1,2003,8,.2485177,1366,1083,1193.894315321767,2335.10009765625,2.485177
MNG,Mongolia,Other Asia,2002,C,wyd,1,2003,9,.2485177,1715,1083,1193.894315321767,2335.10009765625,2.485177
MNG,Mongolia,Other Asia,2002,C,wyd,1,2003,10,.2485177,2669,1083,1193.894315321767,2335.10009765625,2.485177
MNG,Mongolia,Other Asia,2007,C,wyd,1,2008,1,.2667474,611,2021,1615.767843813834,3324.184814453125,2.667474
MNG,Mongolia,Other Asia,2007,C,wyd,1,2008,2,.2667474,858,2021,1615.767843813834,3324.184814453125,2.667474
MNG,Mongolia,Other Asia,2007,C,wyd,1,2008,3,.2667474,1050,2021,1615.767843813834,3324.184814453125,2.667474
MNG,Mongolia,Other Asia,2007,C,wyd,1,2008,4,.2667474,1247,2021,1615.767843813834,3324.184814453125,2.667474
MNG,Mongolia,Other Asia,2007,C,wyd,1,2008,5,.2667474,1469,2021,1615.767843813834,3324.184814453125,2.667474
MNG,Mongolia,Other Asia,2007,C,wyd,1,2008,6,.2667474,1720,2021,1615.767843813834,3324.184814453125,2.667474
MNG,Mongolia,Other Asia,2007,C,wyd,1,2008,7,.2667474,2026,2021,1615.767843813834,3324.184814453125,2.667474
MNG,Mongolia,Other Asia,2007,C,wyd,1,2008,8,.2667474,2453,2021,1615.767843813834,3324.184814453125,2.667474
MNG,Mongolia,Other Asia,2007,C,wyd,1,2008,9,.2667474,3164,2021,1615.767843813834,3324.184814453125,2.667474
MNG,Mongolia,Other Asia,2007,C,wyd,1,2008,10,.2667474,5610,2021,1615.767843813834,3324.184814453125,2.667474
MOZ,Mozambique,Sub-Saharan Africa,1996,C,povcal,1,1998,1,1.729552,80,360,389.2817871901072,415.9573669433594,17.29552
MOZ,Mozambique,Sub-Saharan Africa,1996,C,povcal,1,1998,2,1.729552,123,360,389.2817871901072,415.9573669433594,17.29552
MOZ,Mozambique,Sub-Saharan Africa,1996,C,povcal,1,1998,3,1.729552,156,360,389.2817871901072,415.9573669433594,17.29552
MOZ,Mozambique,Sub-Saharan Africa,1996,C,povcal,1,1998,4,1.729552,190,360,389.2817871901072,415.9573669433594,17.29552
MOZ,Mozambique,Sub-Saharan Africa,1996,C,povcal,1,1998,5,1.729552,228,360,389.2817871901072,415.9573669433594,17.29552
MOZ,Mozambique,Sub-Saharan Africa,1996,C,povcal,1,1998,6,1.729552,271,360,389.2817871901072,415.9573669433594,17.29552
MOZ,Mozambique,Sub-Saharan Africa,1996,C,povcal,1,1998,7,1.729552,325,360,389.2817871901072,415.9573669433594,17.29552
MOZ,Mozambique,Sub-Saharan Africa,1996,C,povcal,1,1998,8,1.729552,402,360,389.2817871901072,415.9573669433594,17.29552
MOZ,Mozambique,Sub-Saharan Africa,1996,C,povcal,1,1998,9,1.729552,531,360,389.2817871901072,415.9573669433594,17.29552
MOZ,Mozambique,Sub-Saharan Africa,1996,C,povcal,1,1998,10,1.729552,1294,360,389.2817871901072,415.9573669433594,17.29552
MOZ,Mozambique,Sub-Saharan Africa,2002,C,povcal,1,2003,1,1.9721009,93,439,433.4855525418436,577.9197998046875,19.721009
MOZ,Mozambique,Sub-Saharan Africa,2002,C,povcal,1,2003,2,1.9721009,145,439,433.4855525418436,577.9197998046875,19.721009
MOZ,Mozambique,Sub-Saharan Africa,2002,C,povcal,1,2003,3,1.9721009,183,439,433.4855525418436,577.9197998046875,19.721009
MOZ,Mozambique,Sub-Saharan Africa,2002,C,povcal,1,2003,4,1.9721009,221,439,433.4855525418436,577.9197998046875,19.721009
