id (store),year,month,week,usa,after,sales
64,2011,8,33,1,0,101861
64,2011,8,34,1,0,66621
64,2011,8,35,1,0,52828
64,2011,8,36,1,0,80945
64,2011,9,37,1,0,161697
64,2011,9,38,1,0,125527
64,2011,9,39,1,0,81563
64,2011,9,40,1,0,83731
64,2011,10,41,1,0,111259
64,2011,10,42,1,0,188147
64,2011,10,43,1,1,104343
64,2011,10,44,1,1,74263
64,2011,10,45,1,1,78863
64,2011,11,46,1,1,150441
64,2011,11,47,1,1,125244
64,2011,11,48,1,1,133839
64,2011,11,49,1,1,110003
64,2011,12,50,1,1,114744
64,2011,12,51,1,1,151555
64,2011,12,52,1,1,144113
64,2011,12,53,1,1,115003
64,2012,1,1,1,1,39842
64,2012,1,2,1,1,93618
64,2012,1,3,1,1,93686
64,2012,1,4,1,1,90565
64,2012,1,5,1,1,72443
64,2012,1,6,1,1,100659
64,2012,2,7,1,1,81443
64,2012,2,8,1,1,65496
64,2012,2,9,1,1,93584
64,2012,2,10,1,1,114647
64,2012,3,11,1,1,65843
64,2012,3,12,1,1,72503
64,2012,3,13,1,1,83451
64,2012,3,14,1,1,109203
64,2012,4,15,1,1,71027
64,2012,4,16,1,1,78394
66,2011,4,16,1,0,159311
66,2011,4,17,1,0,80110
66,2011,4,18,1,0,104161
66,2011,5,19,1,0,91149
66,2011,5,20,1,0,105870
66,2011,5,21,1,0,105791
66,2011,5,22,1,0,105519
66,2011,5,23,1,0,84156
66,2011,6,24,1,0,98961
66,2011,6,25,1,0,93014
66,2011,6,26,1,0,84656
66,2011,6,27,1,0,106511
66,2011,7,28,1,0,112549
66,2011,7,29,1,0,77232
66,2011,7,30,1,0,86377
66,2011,7,31,1,0,64668
66,2011,8,32,1,0,81330
66,2011,8,33,1,0,76574
66,2011,8,34,1,0,96329
66,2011,8,35,1,0,84431
66,2011,8,36,1,0,90517
66,2011,9,37,1,0,177124
66,2011,9,38,1,0,104088
66,2011,9,39,1,0,70716
66,2011,9,40,1,0,95735
66,2011,10,41,1,0,116629
66,2011,10,42,1,0,217995
66,2011,10,43,1,1,139392
66,2011,10,44,1,1,91797
66,2011,10,45,1,1,54321
66,2011,11,46,1,1,170565
66,2011,11,47,1,1,106745
66,2011,11,48,1,1,113589
66,2011,11,49,1,1,135053
66,2011,12,50,1,1,121748
66,2011,12,51,1,1,146600
66,2011,12,52,1,1,116310
66,2011,12,53,1,1,117563
66,2012,1,1,1,1,47744
66,2012,1,2,1,1,85098
66,2012,1,3,1,1,69607
66,2012,1,4,1,1,85789
66,2012,1,5,1,1,75018
66,2012,1,6,1,1,85883
66,2012,2,7,1,1,54465
66,2012,2,8,1,1,80150
66,2012,2,9,1,1,76319
66,2012,2,10,1,1,77728
66,2012,3,11,1,1,64714
66,2012,3,12,1,1,135415
66,2012,3,13,1,1,89278
66,2012,3,14,1,1,97729
66,2012,4,15,1,1,51340
66,2012,4,16,1,1,118032
68,2011,4,16,1,0,64294
68,2011,4,17,1,0,75423
68,2011,4,18,1,0,132380
68,2011,5,19,1,0,126494
68,2011,5,20,1,0,137990
68,2011,5,21,1,0,95220
68,2011,5,22,1,0,107225
68,2011,5,23,1,0,91621
68,2011,6,24,1,0,118086
68,2011,6,25,1,0,155185
68,2011,6,26,1,0,138173
68,2011,6,27,1,0,94279
68,2011,7,28,1,0,79140
68,2011,7,29,1,0,133382
68,2011,7,30,1,0,59078
68,2011,7,31,1,0,72600
68,2011,8,32,1,0,86426
68,2011,8,33,1,0,104000
68,2011,8,34,1,0,71482
68,2011,8,35,1,0,59499
68,2011,8,36,1,0,68685
68,2011,9,37,1,0,163135
68,2011,9,38,1,0,85010
68,2011,9,39,1,0,160884
68,2011,9,40,1,0,109633
68,2011,10,41,1,0,111539
68,2011,10,42,1,0,147320
68,2011,10,43,1,1,101427
68,2011,10,44,1,1,69282
68,2011,10,45,1,1,119877
68,2011,11,46,1,1,118064
68,2011,11,47,1,1,96464
68,2011,11,48,1,1,145972
68,2011,11,49,1,1,65694
68,2011,12,50,1,1,155705
68,2011,12,51,1,1,111231
68,2011,12,52,1,1,181531
68,2011,12,53,1,1,105397
68,2012,1,1,1,1,51563
68,2012,1,2,1,1,94975
68,2012,1,3,1,1,38929
68,2012,1,4,1,1,84344
68,2012,1,5,1,1,42832
68,2012,1,6,1,1,70721
68,2012,2,7,1,1,57090
68,2012,2,8,1,1,100436
68,2012,2,9,1,1,46825
68,2012,2,10,1,1,79800
68,2012,3,11,1,1,100788
68,2012,3,12,1,1,75321
68,2012,3,13,1,1,98880
68,2012,3,14,1,1,96577
68,2012,4,15,1,1,53540
68,2012,4,16,1,1,125195
71,2011,4,16,0,0,84069
71,2011,4,17,0,0,109453
71,2011,4,18,0,0,61838
71,2011,5,19,0,0,97019
71,2011,5,20,0,0,78897
71,2011,5,21,0,0,93239
71,2011,5,22,0,0,99558
71,2011,5,23,0,0,87666
71,2011,6,24,0,0,86891
71,2011,6,25,0,0,111379
71,2011,6,26,0,0,112467
71,2011,6,27,0,0,103431
71,2011,7,28,0,0,66407
71,2011,7,29,0,0,80190
71,2011,7,30,0,0,75682
71,2011,7,31,0,0,73336
71,2011,8,32,0,0,109309
71,2011,8,33,0,0,82429
71,2011,8,34,0,0,64141
71,2011,8,35,0,0,67315
71,2011,8,36,0,0,84300
71,2011,9,37,0,0,125626
71,2011,9,38,0,0,120882
71,2011,9,39,0,0,103761
71,2011,9,40,0,0,110246
71,2011,10,41,0,0,93543
71,2011,10,42,0,0,145889
71,2011,10,43,0,1,87430
71,2011,10,44,0,1,64265
71,2011,10,45,0,1,72967
71,2011,11,46,0,1,116459
71,2011,11,47,0,1,92881
71,2011,11,48,0,1,168367
71,2011,11,49,0,1,74446
71,2011,12,50,0,1,115552
71,2011,12,51,0,1,102867
71,2011,12,52,0,1,130202
71,2011,12,53,0,1,83258
71,2012,1,1,0,1,68290
71,2012,1,2,0,1,64360
71,2012,1,3,0,1,64237
71,2012,1,4,0,1,53331
71,2012,1,5,0,1,70238
71,2012,1,6,0,1,52089
71,2012,2,7,0,1,71120
71,2012,2,8,0,1,63996
71,2012,2,9,0,1,78901
71,2012,2,10,0,1,77560
71,2012,3,11,0,1,44004
71,2012,3,12,0,1,55959
71,2012,3,13,0,1,40474
71,2012,3,14,0,1,100586
71,2012,4,15,0,1,48762
71,2012,4,16,0,1,92271
73,2011,4,16,1,0,56388
73,2011,4,17,1,0,63506
73,2011,4,18,1,0,72483
73,2011,5,19,1,0,100599
73,2011,5,20,1,0,88600
73,2011,5,21,1,0,88418
73,2011,5,22,1,0,129432
73,2011,5,23,1,0,86999
73,2011,6,24,1,0,48390
73,2011,6,25,1,0,117949
73,2011,6,26,1,0,63502
73,2011,6,27,1,0,84265
73,2011,7,28,1,0,44091
73,2011,7,29,1,0,69111
73,2011,7,30,1,0,88774
73,2011,7,31,1,0,71498
73,2011,8,32,1,0,93715
73,2011,8,33,1,0,85667
73,2011,8,34,1,0,72812
73,2011,8,35,1,0,66672
73,2011,8,36,1,0,63717
73,2011,9,37,1,0,111360
73,2011,9,38,1,0,106568
73,2011,9,39,1,0,86719
73,2011,9,40,1,0,74956
73,2011,10,41,1,0,84699
73,2011,10,42,1,0,180393
73,2011,10,43,1,1,62086
73,2011,10,44,1,1,72110
73,2011,10,45,1,1,93460
73,2011,11,46,1,1,74692
73,2011,11,47,1,1,106299
73,2011,11,48,1,1,107181
73,2011,11,49,1,1,91285
73,2011,12,50,1,1,124886
73,2011,12,51,1,1,146923
73,2011,12,52,1,1,115173
73,2011,12,53,1,1,80726
73,2012,1,1,1,1,38973
73,2012,1,2,1,1,89079
73,2012,1,3,1,1,78005
73,2012,1,4,1,1,68857
73,2012,1,5,1,1,42868
73,2012,1,6,1,1,66711
73,2012,2,7,1,1,79778
73,2012,2,8,1,1,76034
73,2012,2,9,1,1,53975
73,2012,2,10,1,1,64795
73,2012,3,11,1,1,84781
73,2012,3,12,1,1,68709
73,2012,3,13,1,1,65669
73,2012,3,14,1,1,116380
73,2012,4,15,1,1,71886
73,2012,4,16,1,1,109194
75,2011,4,16,1,0,61630
75,2011,4,17,1,0,46060
75,2011,4,18,1,0,86035
75,2011,5,19,1,0,45584
75,2011,5,20,1,0,55266
75,2011,5,21,1,0,52708
75,2011,5,22,1,0,85774
75,2011,5,23,1,0,109803
75,2011,6,24,1,0,64901
75,2011,6,25,1,0,72421
75,2011,6,26,1,0,71124
75,2011,6,27,1,0,69884
75,2011,7,28,1,0,65776
75,2011,7,29,1,0,48779
75,2011,7,30,1,0,61744
75,2011,7,31,1,0,38399
75,2011,8,32,1,0,51702
75,2011,8,33,1,0,43079
75,2011,8,34,1,0,45501
75,2011,8,35,1,0,38806
75,2011,8,36,1,0,41955
75,2011,9,37,1,0,67260
75,2011,9,38,1,0,96801
75,2011,9,39,1,0,50565
75,2011,9,40,1,0,54230
75,2011,10,41,1,0,93943
75,2011,10,42,1,0,98112
75,2011,10,43,1,1,38762
75,2011,10,44,1,1,56760
75,2011,10,45,1,1,46155
75,2011,11,46,1,1,71348
75,2011,11,47,1,1,86925
75,2011,11,48,1,1,68259
75,2011,11,49,1,1,60450
75,2011,12,50,1,1,84158
75,2011,12,51,1,1,99026
75,2011,12,52,1,1,52238
75,2011,12,53,1,1,73844
75,2012,1,1,1,1,22490
75,2012,1,2,1,1,38329
75,2012,1,3,1,1,32610
75,2012,1,4,1,1,51166
75,2012,1,5,1,1,35041
75,2012,1,6,1,1,40317
75,2012,2,7,1,1,52228
75,2012,2,8,1,1,48760
75,2012,2,9,1,1,47167
75,2012,2,10,1,1,47712
75,2012,3,11,1,1,52337
75,2012,3,12,1,1,65500
75,2012,3,13,1,1,44549
75,2012,3,14,1,1,74735
75,2012,4,15,1,1,57605
75,2012,4,16,1,1,58153
77,2011,4,16,1,0,26094
77,2011,4,17,1,0,27099
77,2011,4,18,1,0,29641
77,2011,5,19,1,0,34472
77,2011,5,20,1,0,25515
77,2011,5,21,1,0,23636
77,2011,5,22,1,0,35336
77,2011,5,23,1,0,23304
77,2011,6,24,1,0,14789
77,2011,6,25,1,0,34358
77,2011,6,26,1,0,22077
77,2011,6,27,1,0,26132
77,2011,7,28,1,0,26122
77,2011,7,29,1,0,27977
77,2011,7,30,1,0,23741
77,2011,7,31,1,0,17048
77,2011,8,32,1,0,24838
77,2011,8,33,1,0,18386
77,2011,8,34,1,0,16207
77,2011,8,35,1,0,15812
77,2011,8,36,1,0,25619
77,2011,9,37,1,0,30368
77,2011,9,38,1,0,28295
77,2011,9,39,1,0,31862
77,2011,9,40,1,0,26927
77,2011,10,41,1,0,25922
77,2011,10,42,1,0,43201
77,2011,10,43,1,1,30844
77,2011,10,44,1,1,23583
77,2011,10,45,1,1,25455
77,2011,11,46,1,1,26759
77,2011,11,47,1,1,20933
77,2011,11,48,1,1,27041
77,2011,11,49,1,1,31884
77,2011,12,50,1,1,33341
77,2011,12,51,1,1,25190
77,2011,12,52,1,1,35133
77,2011,12,53,1,1,19854
77,2012,1,1,1,1,9697
77,2012,1,2,1,1,18679
77,2012,1,3,1,1,25139
77,2012,1,4,1,1,13297
77,2012,1,5,1,1,14331
77,2012,1,6,1,1,18155
77,2012,2,7,1,1,16040
77,2012,2,8,1,1,17549
77,2012,2,9,1,1,26796
77,2012,2,10,1,1,21212
77,2012,3,11,1,1,15007
77,2012,3,12,1,1,24232
77,2012,3,13,1,1,20916
77,2012,3,14,1,1,22132
77,2012,4,15,1,1,11684
77,2012,4,16,1,1,23404
79,2011,4,16,0,0,69977
79,2011,4,17,0,0,62824
79,2011,4,18,0,0,91363
79,2011,5,19,0,0,82404
79,2011,5,20,0,0,75291
79,2011,5,21,0,0,82094
79,2011,5,22,0,0,78067
79,2011,5,23,0,0,76752
79,2011,6,24,0,0,78563
79,2011,6,25,0,0,96536
79,2011,6,26,0,0,93413
79,2011,6,27,0,0,109457
79,2011,7,28,0,0,69654
79,2011,7,29,0,0,92018
79,2011,7,30,0,0,68001
79,2011,7,31,0,0,60027
79,2011,8,32,0,0,51145
79,2011,8,33,0,0,84088
79,2011,8,34,0,0,51910
79,2011,8,35,0,0,51379
79,2011,8,36,0,0,60239
79,2011,9,37,0,0,103547
79,2011,9,38,0,0,97093
79,2011,9,39,0,0,66583
79,2011,9,40,0,0,105349
79,2011,10,41,0,0,84806
79,2011,10,42,0,0,160477
79,2011,10,43,0,1,68219
79,2011,10,44,0,1,55736
79,2011,10,45,0,1,50657
79,2011,11,46,0,1,103074
79,2011,11,47,0,1,59222
79,2011,11,48,0,1,99580
79,2011,11,49,0,1,98106
79,2011,12,50,0,1,107058
79,2011,12,51,0,1,117424
79,2011,12,52,0,1,95282
79,2011,12,53,0,1,73924
79,2012,1,1,0,1,23697
79,2012,1,2,0,1,59785
79,2012,1,3,0,1,64737
79,2012,1,4,0,1,51304
79,2012,1,5,0,1,31842
79,2012,1,6,0,1,55140
79,2012,2,7,0,1,72129
79,2012,2,8,0,1,60335
79,2012,2,9,0,1,48167
79,2012,2,10,0,1,76948
79,2012,3,11,0,1,54091
79,2012,3,12,0,1,51669
79,2012,3,13,0,1,88893
79,2012,3,14,0,1,67862
79,2012,4,15,0,1,46504
79,2012,4,16,0,1,54153
81,2011,4,16,1,0,34970
81,2011,4,17,1,0,27520
81,2011,4,18,1,0,24529
81,2011,5,19,1,0,20325
81,2011,5,20,1,0,38465
81,2011,5,21,1,0,36268
81,2011,5,22,1,0,29069
81,2011,5,23,1,0,38419
81,2011,6,24,1,0,27415
81,2011,6,25,1,0,43051
81,2011,6,26,1,0,49975
81,2011,6,27,1,0,41771
81,2011,7,28,1,0,28221
81,2011,7,29,1,0,20033
81,2011,7,30,1,0,28695
81,2011,7,31,1,0,38496
81,2011,8,32,1,0,20964
81,2011,8,33,1,0,20471
81,2011,8,34,1,0,22500
81,2011,8,35,1,0,21851
81,2011,8,36,1,0,12893
81,2011,9,37,1,0,51567
81,2011,9,38,1,0,34264
81,2011,9,39,1,0,34476
81,2011,9,40,1,0,38219
81,2011,10,41,1,0,44439
81,2011,10,42,1,0,52960
81,2011,10,43,1,1,23984
81,2011,10,44,1,1,26469
81,2011,10,45,1,1,30343
81,2011,11,46,1,1,40984
81,2011,11,47,1,1,24067
81,2011,11,48,1,1,35868
81,2011,11,49,1,1,30585
81,2011,12,50,1,1,40283
81,2011,12,51,1,1,41475
81,2011,12,52,1,1,24273
81,2011,12,53,1,1,29799
81,2012,1,1,1,1,16525
81,2012,1,2,1,1,27087
81,2012,1,3,1,1,19358
81,2012,1,4,1,1,20458
81,2012,1,5,1,1,15254
81,2012,1,6,1,1,17542
81,2012,2,7,1,1,14538
81,2012,2,8,1,1,24306
81,2012,2,9,1,1,27139
81,2012,2,10,1,1,19846
81,2012,3,11,1,1,21013
81,2012,3,12,1,1,22433
81,2012,3,13,1,1,18400
81,2012,3,14,1,1,33221
81,2012,4,15,1,1,20167
81,2012,4,16,1,1,25635
83,2011,4,16,1,0,61886
83,2011,4,17,1,0,58100
83,2011,4,18,1,0,57091
83,2011,5,19,1,0,65982
83,2011,5,20,1,0,69599
83,2011,5,21,1,0,103774
83,2011,5,22,1,0,60681
83,2011,5,23,1,0,66551
83,2011,6,24,1,0,98704
83,2011,6,25,1,0,82386
83,2011,6,26,1,0,60153
83,2011,6,27,1,0,60262
83,2011,7,28,1,0,77104
83,2011,7,29,1,0,56395
83,2011,7,30,1,0,73351
83,2011,7,31,1,0,42092
83,2011,8,32,1,0,64665
83,2011,8,33,1,0,45302
83,2011,8,34,1,0,64313
83,2011,8,35,1,0,85008
83,2011,8,36,1,0,49733
83,2011,9,37,1,0,129068
83,2011,9,38,1,0,60425
83,2011,9,39,1,0,63601
83,2011,9,40,1,0,56116
83,2011,10,41,1,0,63609
83,2011,10,42,1,0,112678
83,2011,10,43,1,1,67188
83,2011,10,44,1,1,61522
83,2011,10,45,1,1,123201
83,2011,11,46,1,1,121859
83,2011,11,47,1,1,76703
83,2011,11,48,1,1,85434
83,2011,11,49,1,1,61385
83,2011,12,50,1,1,82370
83,2011,12,51,1,1,66885
83,2011,12,52,1,1,55756
83,2011,12,53,1,1,61690
83,2012,1,1,1,1,41655
83,2012,1,2,1,1,59384
83,2012,1,3,1,1,70950
83,2012,1,4,1,1,45946
83,2012,1,5,1,1,41275
83,2012,1,6,1,1,51636
83,2012,2,7,1,1,44264
83,2012,2,8,1,1,35370
83,2012,2,9,1,1,51851
83,2012,2,10,1,1,75223
83,2012,3,11,1,1,46983
83,2012,3,12,1,1,50355
83,2012,3,13,1,1,65719
83,2012,3,14,1,1,74832
83,2012,4,15,1,1,43889
83,2012,4,16,1,1,69320
85,2011,4,16,1,0,20622
85,2011,4,17,1,0,15364
85,2011,4,18,1,0,26994
85,2011,5,19,1,0,23091
85,2011,5,20,1,0,22206
85,2011,5,21,1,0,18618
85,2011,5,22,1,0,11425
85,2011,5,23,1,0,15640
85,2011,6,24,1,0,19729
85,2011,6,25,1,0,23471
85,2011,6,26,1,0,15144
85,2011,6,27,1,0,25019
85,2011,7,28,1,0,16733
85,2011,7,29,1,0,21249
85,2011,7,30,1,0,12386
85,2011,7,31,1,0,13153
85,2011,8,32,1,0,17049
85,2011,8,33,1,0,19258
85,2011,8,34,1,0,13559
85,2011,8,35,1,0,13018
85,2011,8,36,1,0,16338
85,2011,9,37,1,0,24792
85,2011,9,38,1,0,21924
85,2011,9,39,1,0,16143
85,2011,9,40,1,0,19559
85,2011,10,41,1,0,22538
85,2011,10,42,1,0,27213
85,2011,10,43,1,1,13334
85,2011,10,44,1,1,13560
85,2011,10,45,1,1,17920
85,2011,11,46,1,1,18642
85,2011,11,47,1,1,29014
85,2011,11,48,1,1,35487
85,2011,11,49,1,1,15345
85,2011,12,50,1,1,21911
85,2011,12,51,1,1,25216
85,2011,12,52,1,1,16997
85,2011,12,53,1,1,20158
85,2012,1,1,1,1,4096
85,2012,1,2,1,1,23540
85,2012,1,3,1,1,15201
85,2012,1,4,1,1,13243
85,2012,1,5,1,1,14402
85,2012,1,6,1,1,10773
85,2012,2,7,1,1,22297
85,2012,2,8,1,1,17367
85,2012,2,9,1,1,13193
85,2012,2,10,1,1,20074
85,2012,3,11,1,1,19437
85,2012,3,12,1,1,19608
85,2012,3,13,1,1,19104
85,2012,3,14,1,1,17158
85,2012,4,15,1,1,11071
85,2012,4,16,1,1,19373
87,2011,4,16,1,0,84503
87,2011,4,17,1,0,88039
87,2011,4,18,1,0,85283
87,2011,5,19,1,0,102715
87,2011,5,20,1,0,87285
87,2011,5,21,1,0,72006
87,2011,5,22,1,0,103987
87,2011,5,23,1,0,149962
87,2011,6,24,1,0,93325
87,2011,6,25,1,0,98650
87,2011,6,26,1,0,123628
87,2011,6,27,1,0,108953
87,2011,7,28,1,0,72770
87,2011,7,29,1,0,79726
87,2011,7,30,1,0,45680
87,2011,7,31,1,0,47453
87,2011,8,32,1,0,76980
87,2011,8,33,1,0,88419
87,2011,8,34,1,0,77148
87,2011,8,35,1,0,56398
87,2011,8,36,1,0,86543
87,2011,9,37,1,0,125149
87,2011,9,38,1,0,108901
87,2011,9,39,1,0,103806
87,2011,9,40,1,0,123983
87,2011,10,41,1,0,98917
87,2011,10,42,1,0,186638
87,2011,10,43,1,1,98699
87,2011,10,44,1,1,61177
87,2011,10,45,1,1,53766
87,2011,11,46,1,1,106004
87,2011,11,47,1,1,103695
87,2011,11,48,1,1,122476
87,2011,11,49,1,1,85826
87,2011,12,50,1,1,103842
87,2011,12,51,1,1,175998
87,2011,12,52,1,1,145701
87,2011,12,53,1,1,75934
87,2012,1,1,1,1,33677
87,2012,1,2,1,1,83703
87,2012,1,3,1,1,41710
87,2012,1,4,1,1,67094
87,2012,1,5,1,1,60197
87,2012,1,6,1,1,78588
87,2012,2,7,1,1,55487
87,2012,2,8,1,1,91585
87,2012,2,9,1,1,79368
87,2012,2,10,1,1,69260
87,2012,3,11,1,1,61496
87,2012,3,12,1,1,68571
87,2012,3,13,1,1,60306
87,2012,3,14,1,1,83885
87,2012,4,15,1,1,80904
87,2012,4,16,1,1,79374
89,2011,4,16,1,0,62995
89,2011,4,17,1,0,85068
89,2011,4,18,1,0,81047
89,2011,5,19,1,0,76983
89,2011,5,20,1,0,73270
89,2011,5,21,1,0,110475
89,2011,5,22,1,0,69210
89,2011,5,23,1,0,114284
89,2011,6,24,1,0,100506
89,2011,6,25,1,0,68624
89,2011,6,26,1,0,94281
89,2011,6,27,1,0,99320
89,2011,7,28,1,0,76128
89,2011,7,29,1,0,50137
89,2011,7,30,1,0,66767
89,2011,7,31,1,0,87726
89,2011,8,32,1,0,66190
89,2011,8,33,1,0,91829
89,2011,8,34,1,0,70245
89,2011,8,35,1,0,46556
89,2011,8,36,1,0,60960
89,2011,9,37,1,0,107908
89,2011,9,38,1,0,95353
89,2011,9,39,1,0,102399
89,2011,9,40,1,0,110941
89,2011,10,41,1,0,90467
89,2011,10,42,1,0,159528
89,2011,10,43,1,1,51241
89,2011,10,44,1,1,71778
89,2011,10,45,1,1,67556
89,2011,11,46,1,1,94568
89,2011,11,47,1,1,62733
89,2011,11,48,1,1,95108
89,2011,11,49,1,1,98063
89,2011,12,50,1,1,107410
89,2011,12,51,1,1,128854
89,2011,12,52,1,1,96102
89,2011,12,53,1,1,80758
89,2012,1,1,1,1,58583
89,2012,1,2,1,1,69516
89,2012,1,3,1,1,75548
89,2012,1,4,1,1,49224
89,2012,1,5,1,1,48592
89,2012,1,6,1,1,54408
89,2012,2,7,1,1,65933
89,2012,2,8,1,1,89650
89,2012,2,9,1,1,79601
89,2012,2,10,1,1,109409
89,2012,3,11,1,1,67682
89,2012,3,12,1,1,52924
89,2012,3,13,1,1,42106
89,2012,3,14,1,1,134420
89,2012,4,15,1,1,66499
89,2012,4,16,1,1,98745
91,2011,4,16,1,0,34207
91,2011,4,17,1,0,46315
91,2011,4,18,1,0,49146
91,2011,5,19,1,0,58707
91,2011,5,20,1,0,51259
91,2011,5,21,1,0,61450
91,2011,5,22,1,0,40954
91,2011,5,23,1,0,45934
91,2011,6,24,1,0,43352
91,2011,6,25,1,0,58916
91,2011,6,26,1,0,54545
91,2011,6,27,1,0,45597
91,2011,7,28,1,0,26375
91,2011,7,29,1,0,42343
91,2011,7,30,1,0,47037
91,2011,7,31,1,0,59679
91,2011,8,32,1,0,32650
91,2011,8,33,1,0,39549
91,2011,8,34,1,0,27173
91,2011,8,35,1,0,35311
91,2011,8,36,1,0,40987
91,2011,9,37,1,0,69296
91,2011,9,38,1,0,45630
91,2011,9,39,1,0,41333
91,2011,9,40,1,0,54256
91,2011,10,41,1,0,42570
91,2011,10,42,1,0,86666
91,2011,10,43,1,1,42648
91,2011,10,44,1,1,29194
91,2011,10,45,1,1,75337
91,2011,11,46,1,1,47422
91,2011,11,47,1,1,71408
91,2011,11,48,1,1,64281
91,2011,11,49,1,1,93844
91,2011,12,50,1,1,52811
91,2011,12,51,1,1,111489
91,2011,12,52,1,1,51982
91,2011,12,53,1,1,40476
91,2012,1,1,1,1,24962
91,2012,1,2,1,1,42682
91,2012,1,3,1,1,29881
91,2012,1,4,1,1,35488
91,2012,1,5,1,1,28216
91,2012,1,6,1,1,49651
91,2012,2,7,1,1,25290
91,2012,2,8,1,1,26887
91,2012,2,9,1,1,42214
91,2012,2,10,1,1,22186
91,2012,3,11,1,1,37690
91,2012,3,12,1,1,39592
91,2012,3,13,1,1,32763
91,2012,3,14,1,1,55279
91,2012,4,15,1,1,34497
91,2012,4,16,1,1,39725
93,2011,4,16,1,0,75241
93,2011,4,17,1,0,69419
93,2011,4,18,1,0,62984
93,2011,5,19,1,0,115187
93,2011,5,20,1,0,109955
93,2011,5,21,1,0,76868
93,2011,5,22,1,0,59530
93,2011,5,23,1,0,62715
93,2011,6,24,1,0,52763
93,2011,6,25,1,0,69737
93,2011,6,26,1,0,73375
93,2011,6,27,1,0,79093
93,2011,7,28,1,0,53266
93,2011,7,29,1,0,50867
93,2011,7,30,1,0,60052
93,2011,7,31,1,0,59409
93,2011,8,32,1,0,86402
93,2011,8,33,1,0,77111
93,2011,8,34,1,0,59797
93,2011,8,35,1,0,59519
93,2011,8,36,1,0,52970
93,2011,9,37,1,0,91843
93,2011,9,38,1,0,75503
93,2011,9,39,1,0,91517
93,2011,9,40,1,0,75718
93,2011,10,41,1,0,106889
93,2011,10,42,1,0,150849
93,2011,10,43,1,1,55774
93,2011,10,44,1,1,56857
93,2011,10,45,1,1,45495
93,2011,11,46,1,1,88334
93,2011,11,47,1,1,68091
93,2011,11,48,1,1,88112
93,2011,11,49,1,1,95769
93,2011,12,50,1,1,84998
93,2011,12,51,1,1,158807
93,2011,12,52,1,1,75332
93,2011,12,53,1,1,52655
93,2012,1,1,1,1,37363
93,2012,1,2,1,1,56009
93,2012,1,3,1,1,55310
93,2012,1,4,1,1,55754
93,2012,1,5,1,1,37793
93,2012,1,6,1,1,39810
93,2012,2,7,1,1,67599
93,2012,2,8,1,1,47658
93,2012,2,9,1,1,41310
93,2012,2,10,1,1,38695
93,2012,3,11,1,1,68872
93,2012,3,12,1,1,52281
93,2012,3,13,1,1,52489
93,2012,3,14,1,1,84593
93,2012,4,15,1,1,45128
93,2012,4,16,1,1,55735
97,2011,4,16,1,0,59305
97,2011,4,17,1,0,50344
97,2011,4,18,1,0,82809
97,2011,5,19,1,0,59395
97,2011,5,20,1,0,68276
97,2011,5,21,1,0,91188
97,2011,5,22,1,0,80172
97,2011,5,23,1,0,94280
97,2011,6,24,1,0,69329
97,2011,6,25,1,0,79796
97,2011,6,26,1,0,98856
97,2011,6,27,1,0,74340
97,2011,7,28,1,0,71887
97,2011,7,29,1,0,61564
97,2011,7,30,1,0,42702
97,2011,7,31,1,0,69671
97,2011,8,32,1,0,46150
97,2011,8,33,1,0,64855
97,2011,8,34,1,0,54605
97,2011,8,35,1,0,59412
97,2011,8,36,1,0,48350
97,2011,9,37,1,0,98998
97,2011,9,38,1,0,63698
97,2011,9,39,1,0,88973
97,2011,9,40,1,0,80512
97,2011,10,41,1,0,55205
97,2011,10,42,1,0,126886
97,2011,10,43,1,1,90667
97,2011,10,44,1,1,50970
97,2011,10,45,1,1,52450
97,2011,11,46,1,1,140870
97,2011,11,47,1,1,79544
97,2011,11,48,1,1,99966
97,2011,11,49,1,1,84659
97,2011,12,50,1,1,74441
97,2011,12,51,1,1,88625
97,2011,12,52,1,1,74615
97,2011,12,53,1,1,56988
97,2012,1,1,1,1,28960
97,2012,1,2,1,1,47959
97,2012,1,3,1,1,24782
97,2012,1,4,1,1,43828
97,2012,1,5,1,1,31576
97,2012,1,6,1,1,32751
97,2012,2,7,1,1,50318
97,2012,2,8,1,1,47861
97,2012,2,9,1,1,67145
97,2012,2,10,1,1,58240
97,2012,3,11,1,1,45144
97,2012,3,12,1,1,58592
97,2012,3,13,1,1,77585
97,2012,3,14,1,1,65681
97,2012,4,15,1,1,45966
97,2012,4,16,1,1,61098
99,2011,4,16,1,0,69460
99,2011,4,17,1,0,63911
99,2011,4,18,1,0,64111
99,2011,5,19,1,0,83012
99,2011,5,20,1,0,65039
99,2011,5,21,1,0,79424
99,2011,5,22,1,0,83203
99,2011,5,23,1,0,71800
99,2011,6,24,1,0,47046
99,2011,6,25,1,0,86804
99,2011,6,26,1,0,92061
99,2011,6,27,1,0,68050
99,2011,7,28,1,0,89835
99,2011,7,29,1,0,57897
99,2011,7,30,1,0,82272
99,2011,7,31,1,0,88956
99,2011,8,32,1,0,45309
99,2011,8,33,1,0,60329
99,2011,8,34,1,0,43845
99,2011,8,35,1,0,52341
99,2011,8,36,1,0,84913
99,2011,9,37,1,0,98413
99,2011,9,38,1,0,46881
99,2011,9,39,1,0,50778
99,2011,9,40,1,0,63721
99,2011,10,41,1,0,72936
