id (DMA),year,month,week,after,close,sales
107,2011,9,37,0,0,326
107,2011,9,38,0,0,523
107,2011,9,39,0,0,349
107,2011,9,40,0,0,253
107,2011,10,41,0,0,341
107,2011,10,42,0,0,469
107,2011,10,43,1,0,362
107,2011,10,44,1,0,186
107,2011,10,45,1,0,307
107,2011,11,46,1,0,397
107,2011,11,47,1,0,439
107,2011,11,48,1,0,404
107,2011,11,49,1,0,598
107,2011,12,50,1,0,341
107,2011,12,51,1,0,408
107,2011,12,52,1,0,385
107,2011,12,53,1,0,313
107,2012,1,1,1,0,256
107,2012,1,2,1,0,180
107,2012,1,3,1,0,334
107,2012,1,4,1,0,317
107,2012,1,5,1,0,296
107,2012,1,6,1,0,226
107,2012,2,7,1,0,220
107,2012,2,8,1,0,395
107,2012,2,9,1,0,313
107,2012,2,10,1,0,303
107,2012,3,11,1,0,251
107,2012,3,12,1,0,267
107,2012,3,13,1,0,330
107,2012,3,14,1,0,278
108,2011,4,17,0,0,27351
108,2011,4,18,0,0,21183
108,2011,5,19,0,0,13786
108,2011,5,20,0,0,31023
108,2011,5,21,0,0,12224
108,2011,5,22,0,0,10427
108,2011,5,23,0,0,15320
108,2011,6,24,0,0,6675
108,2011,6,25,0,0,21694
108,2011,6,26,0,0,19005
108,2011,6,27,0,0,19476
108,2011,7,28,0,0,15688
108,2011,7,29,0,0,16735
108,2011,7,30,0,0,5043
108,2011,7,31,0,0,17909
108,2011,8,32,0,0,29251
108,2011,8,33,0,0,21407
108,2011,8,34,0,0,22182
108,2011,8,35,0,0,10909
108,2011,8,36,0,0,8769
108,2011,9,37,0,0,30121
108,2011,9,38,0,0,12916
108,2011,9,39,0,0,24345
108,2011,9,40,0,0,10037
108,2011,10,41,0,0,14962
108,2011,10,42,0,0,13323
108,2011,10,43,1,0,12981
108,2011,10,44,1,0,13156
108,2011,10,45,1,0,13964
108,2011,11,46,1,0,23788
108,2011,11,47,1,0,19208
108,2011,11,48,1,0,23540
108,2011,11,49,1,0,16953
108,2011,12,50,1,0,14168
108,2011,12,51,1,0,23730
108,2011,12,52,1,0,14893
108,2011,12,53,1,0,7858
108,2012,1,1,1,0,15822
108,2012,1,2,1,0,22545
108,2012,1,3,1,0,9790
108,2012,1,4,1,0,6482
108,2012,1,5,1,0,5899
108,2012,1,6,1,0,3652
108,2012,2,7,1,0,9420
108,2012,2,8,1,0,24322
108,2012,2,9,1,0,13680
108,2012,2,10,1,0,7123
108,2012,3,11,1,0,9616
108,2012,3,12,1,0,9870
108,2012,3,13,1,0,8690
108,2012,3,14,1,0,9804
109,2011,4,17,0,0,1466
109,2011,4,18,0,0,1431
109,2011,5,19,0,0,4170
109,2011,5,20,0,0,2005
109,2011,5,21,0,0,2208
109,2011,5,22,0,0,1082
109,2011,5,23,0,0,1299
109,2011,6,24,0,0,3200
109,2011,6,25,0,0,1981
109,2011,6,26,0,0,1336
109,2011,6,27,0,0,2726
109,2011,7,28,0,0,2784
109,2011,7,29,0,0,2123
109,2011,7,30,0,0,2320
109,2011,7,31,0,0,1664
109,2011,8,32,0,0,1575
109,2011,8,33,0,0,4029
109,2011,8,34,0,0,1986
109,2011,8,35,0,0,2510
109,2011,8,36,0,0,3506
109,2011,9,37,0,0,1751
109,2011,9,38,0,0,1120
109,2011,9,39,0,0,1789
109,2011,9,40,0,0,1102
109,2011,10,41,0,0,1841
109,2011,10,42,0,0,1523
109,2011,10,43,1,0,1721
109,2011,10,44,1,0,2483
109,2011,10,45,1,0,2961
109,2011,11,46,1,0,2910
109,2011,11,47,1,0,3920
109,2011,11,48,1,0,1461
109,2011,11,49,1,0,6124
109,2011,12,50,1,0,1678
109,2011,12,51,1,0,3385
109,2011,12,52,1,0,2809
109,2011,12,53,1,0,871
109,2012,1,1,1,0,982
109,2012,1,2,1,0,749
109,2012,1,3,1,0,852
109,2012,1,4,1,0,887
109,2012,1,5,1,0,854
109,2012,1,6,1,0,1143
109,2012,2,7,1,0,859
109,2012,2,8,1,0,1479
109,2012,2,9,1,0,747
109,2012,2,10,1,0,1109
109,2012,3,11,1,0,1272
109,2012,3,12,1,0,1359
109,2012,3,13,1,0,1108
109,2012,3,14,1,0,1188
110,2011,4,17,0,0,1404
110,2011,4,18,0,0,1220
110,2011,5,19,0,0,1150
110,2011,5,20,0,0,1874
110,2011,5,21,0,0,1834
110,2011,5,22,0,0,1559
110,2011,5,23,0,0,1091
110,2011,6,24,0,0,1194
110,2011,6,25,0,0,1398
110,2011,6,26,0,0,611
110,2011,6,27,0,0,1507
110,2011,7,28,0,0,1787
110,2011,7,29,0,0,1252
110,2011,7,30,0,0,1114
110,2011,7,31,0,0,655
110,2011,8,32,0,0,1763
110,2011,8,33,0,0,2051
110,2011,8,34,0,0,696
110,2011,8,35,0,0,652
110,2011,8,36,0,0,836
110,2011,9,37,0,0,1144
110,2011,9,38,0,0,1325
110,2011,9,39,0,0,1379
110,2011,9,40,0,0,907
110,2011,10,41,0,0,821
110,2011,10,42,0,0,915
110,2011,10,43,1,0,2076
110,2011,10,44,1,0,1243
110,2011,10,45,1,0,878
110,2011,11,46,1,0,1271
110,2011,11,47,1,0,1373
110,2011,11,48,1,0,1800
110,2011,11,49,1,0,1308
110,2011,12,50,1,0,978
110,2011,12,51,1,0,2045
110,2011,12,52,1,0,1126
110,2011,12,53,1,0,1064
110,2012,1,1,1,0,807
110,2012,1,2,1,0,661
110,2012,1,3,1,0,821
110,2012,1,4,1,0,523
110,2012,1,5,1,0,591
110,2012,1,6,1,0,520
110,2012,2,7,1,0,572
110,2012,2,8,1,0,612
110,2012,2,9,1,0,938
110,2012,2,10,1,0,534
110,2012,3,11,1,0,347
110,2012,3,12,1,0,362
110,2012,3,13,1,0,378
110,2012,3,14,1,0,327
111,2011,4,17,0,1,2086
111,2011,4,18,0,1,4673
111,2011,5,19,0,1,4262
111,2011,5,20,0,1,2956
111,2011,5,21,0,1,3520
111,2011,5,22,0,1,1701
111,2011,5,23,0,1,1945
111,2011,6,24,0,1,7070
111,2011,6,25,0,1,3876
111,2011,6,26,0,1,4517
111,2011,6,27,0,1,2751
111,2011,7,28,0,1,1894
111,2011,7,29,0,1,4710
111,2011,7,30,0,1,1327
111,2011,7,31,0,1,3472
111,2011,8,32,0,1,4855
111,2011,8,33,0,1,3380
111,2011,8,34,0,1,3412
111,2011,8,35,0,1,1607
111,2011,8,36,0,1,4843
111,2011,9,37,0,1,2815
111,2011,9,38,0,1,2562
111,2011,9,39,0,1,2656
111,2011,9,40,0,1,3745
111,2011,10,41,0,1,1760
111,2011,10,42,0,1,5717
111,2011,10,43,1,1,4932
111,2011,10,44,1,1,1385
111,2011,10,45,1,1,3650
111,2011,11,46,1,1,1979
111,2011,11,47,1,1,3953
111,2011,11,48,1,1,3106
111,2011,11,49,1,1,7212
111,2011,12,50,1,1,2192
111,2011,12,51,1,1,3580
111,2011,12,52,1,1,2663
111,2011,12,53,1,1,2774
111,2012,1,1,1,1,1547
111,2012,1,2,1,1,1829
111,2012,1,3,1,1,1247
111,2012,1,4,1,1,1700
111,2012,1,5,1,1,1043
111,2012,1,6,1,1,2871
111,2012,2,7,1,1,1147
111,2012,2,8,1,1,1350
111,2012,2,9,1,1,2374
111,2012,2,10,1,1,1718
111,2012,3,11,1,1,2209
111,2012,3,12,1,1,1615
111,2012,3,13,1,1,1551
111,2012,3,14,1,1,1772
112,2011,4,17,0,0,1384
112,2011,4,18,0,0,2956
112,2011,5,19,0,0,5113
112,2011,5,20,0,0,6169
112,2011,5,21,0,0,2692
112,2011,5,22,0,0,3123
112,2011,5,23,0,0,1606
112,2011,6,24,0,0,3217
112,2011,6,25,0,0,3846
112,2011,6,26,0,0,4324
112,2011,6,27,0,0,5269
112,2011,7,28,0,0,2380
112,2011,7,29,0,0,3025
112,2011,7,30,0,0,1970
112,2011,7,31,0,0,3833
112,2011,8,32,0,0,3288
112,2011,8,33,0,0,4304
112,2011,8,34,0,0,2352
112,2011,8,35,0,0,5368
112,2011,8,36,0,0,2067
112,2011,9,37,0,0,3270
112,2011,9,38,0,0,1113
112,2011,9,39,0,0,5052
112,2011,9,40,0,0,4476
112,2011,10,41,0,0,2165
112,2011,10,42,0,0,2226
112,2011,10,43,1,0,4508
112,2011,10,44,1,0,2835
112,2011,10,45,1,0,2514
112,2011,11,46,1,0,4013
112,2011,11,47,1,0,2768
112,2011,11,48,1,0,2964
112,2011,11,49,1,0,8715
112,2011,12,50,1,0,1552
112,2011,12,51,1,0,6356
112,2011,12,52,1,0,4447
112,2011,12,53,1,0,2128
112,2012,1,1,1,0,2173
112,2012,1,2,1,0,1504
112,2012,1,3,1,0,2052
112,2012,1,4,1,0,2000
112,2012,1,5,1,0,2306
112,2012,1,6,1,0,2508
112,2012,2,7,1,0,1988
112,2012,2,8,1,0,1731
112,2012,2,9,1,0,2631
112,2012,2,10,1,0,1286
112,2012,3,11,1,0,1405
112,2012,3,12,1,0,1381
112,2012,3,13,1,0,1140
112,2012,3,14,1,0,1235
113,2011,4,17,0,0,1786
113,2011,4,18,0,0,2119
113,2011,5,19,0,0,3719
113,2011,5,20,0,0,1081
113,2011,5,21,0,0,4254
113,2011,5,22,0,0,3170
113,2011,5,23,0,0,2001
113,2011,6,24,0,0,2267
113,2011,6,25,0,0,4368
113,2011,6,26,0,0,1433
113,2011,6,27,0,0,1527
113,2011,7,28,0,0,2134
113,2011,7,29,0,0,2267
113,2011,7,30,0,0,2850
113,2011,7,31,0,0,2553
113,2011,8,32,0,0,874
113,2011,8,33,0,0,1280
113,2011,8,34,0,0,1653
113,2011,8,35,0,0,1184
113,2011,8,36,0,0,1555
113,2011,9,37,0,0,4434
113,2011,9,38,0,0,2419
113,2011,9,39,0,0,2195
113,2011,9,40,0,0,2450
113,2011,10,41,0,0,2065
113,2011,10,42,0,0,3038
113,2011,10,43,1,0,2665
113,2011,10,44,1,0,2057
113,2011,10,45,1,0,1889
113,2011,11,46,1,0,3925
113,2011,11,47,1,0,2053
113,2011,11,48,1,0,2135
113,2011,11,49,1,0,7326
113,2011,12,50,1,0,2668
113,2011,12,51,1,0,4277
113,2011,12,52,1,0,949
113,2011,12,53,1,0,1331
113,2012,1,1,1,0,1756
113,2012,1,2,1,0,2134
113,2012,1,3,1,0,1358
113,2012,1,4,1,0,1377
113,2012,1,5,1,0,2027
113,2012,1,6,1,0,2216
113,2012,2,7,1,0,1695
113,2012,2,8,1,0,2952
113,2012,2,9,1,0,1656
113,2012,2,10,1,0,2925
113,2012,3,11,1,0,951
113,2012,3,12,1,0,901
113,2012,3,13,1,0,852
113,2012,3,14,1,0,888
114,2011,4,17,0,0,47465
114,2011,4,18,0,0,43963
114,2011,5,19,0,0,90476
114,2011,5,20,0,0,89850
114,2011,5,21,0,0,102127
114,2011,5,22,0,0,115895
114,2011,5,23,0,0,90135
114,2011,6,24,0,0,137254
114,2011,6,25,0,0,84792
114,2011,6,26,0,0,74094
114,2011,6,27,0,0,67601
114,2011,7,28,0,0,105224
114,2011,7,29,0,0,55632
114,2011,7,30,0,0,45939
114,2011,7,31,0,0,56100
114,2011,8,32,0,0,112354
114,2011,8,33,0,0,66100
114,2011,8,34,0,0,45270
114,2011,8,35,0,0,74328
114,2011,8,36,0,0,51492
114,2011,9,37,0,0,90621
114,2011,9,38,0,0,83662
114,2011,9,39,0,0,78948
114,2011,9,40,0,0,63810
114,2011,10,41,0,0,75857
114,2011,10,42,0,0,89985
114,2011,10,43,1,0,153164
114,2011,10,44,1,0,121093
114,2011,10,45,1,0,65774
114,2011,11,46,1,0,132995
114,2011,11,47,1,0,70193
114,2011,11,48,1,0,45529
114,2011,11,49,1,0,59255
114,2011,12,50,1,0,62846
114,2011,12,51,1,0,37141
114,2011,12,52,1,0,74422
114,2011,12,53,1,0,95382
114,2012,1,1,1,0,26137
114,2012,1,2,1,0,66270
114,2012,1,3,1,0,32618
114,2012,1,4,1,0,76895
114,2012,1,5,1,0,96908
114,2012,1,6,1,0,39886
114,2012,2,7,1,0,40259
114,2012,2,8,1,0,44691
114,2012,2,9,1,0,79083
114,2012,2,10,1,0,47952
114,2012,3,11,1,0,54621
114,2012,3,12,1,0,55649
114,2012,3,13,1,0,48178
114,2012,3,14,1,0,54838
115,2011,4,17,0,0,52307
115,2011,4,18,0,0,49750
115,2011,5,19,0,0,39176
115,2011,5,20,0,0,62805
115,2011,5,21,0,0,40562
115,2011,5,22,0,0,40784
115,2011,5,23,0,0,32372
115,2011,6,24,0,0,50391
115,2011,6,25,0,0,61501
115,2011,6,26,0,0,58817
115,2011,6,27,0,0,48436
115,2011,7,28,0,0,42352
115,2011,7,29,0,0,36828
115,2011,7,30,0,0,33560
115,2011,7,31,0,0,48186
115,2011,8,32,0,0,52193
115,2011,8,33,0,0,32281
115,2011,8,34,0,0,32085
115,2011,8,35,0,0,64815
115,2011,8,36,0,0,54847
115,2011,9,37,0,0,42330
115,2011,9,38,0,0,53148
115,2011,9,39,0,0,35207
115,2011,9,40,0,0,35755
115,2011,10,41,0,0,25689
115,2011,10,42,0,0,43593
115,2011,10,43,1,0,31608
115,2011,10,44,1,0,53243
115,2011,10,45,1,0,47805
115,2011,11,46,1,0,59452
115,2011,11,47,1,0,66227
115,2011,11,48,1,0,78980
115,2011,11,49,1,0,106619
115,2011,12,50,1,0,55676
115,2011,12,51,1,0,63304
115,2011,12,52,1,0,24977
115,2011,12,53,1,0,25831
115,2012,1,1,1,0,23770
115,2012,1,2,1,0,51075
115,2012,1,3,1,0,33124
115,2012,1,4,1,0,17079
115,2012,1,5,1,0,48227
115,2012,1,6,1,0,18568
115,2012,2,7,1,0,24054
115,2012,2,8,1,0,21455
115,2012,2,9,1,0,32554
115,2012,2,10,1,0,24192
115,2012,3,11,1,0,23948
115,2012,3,12,1,0,27031
115,2012,3,13,1,0,27980
115,2012,3,14,1,0,27197
116,2011,4,17,0,0,13208
116,2011,4,18,0,0,34888
116,2011,5,19,0,0,10781
116,2011,5,20,0,0,14898
116,2011,5,21,0,0,22329
116,2011,5,22,0,0,8763
116,2011,5,23,0,0,12712
116,2011,6,24,0,0,16795
116,2011,6,25,0,0,29830
116,2011,6,26,0,0,17484
116,2011,6,27,0,0,23713
116,2011,7,28,0,0,22841
116,2011,7,29,0,0,12079
116,2011,7,30,0,0,26412
116,2011,7,31,0,0,49018
116,2011,8,32,0,0,17982
116,2011,8,33,0,0,22277
116,2011,8,34,0,0,26118
116,2011,8,35,0,0,18243
116,2011,8,36,0,0,20567
116,2011,9,37,0,0,17453
116,2011,9,38,0,0,22432
116,2011,9,39,0,0,39166
116,2011,9,40,0,0,23733
116,2011,10,41,0,0,13934
116,2011,10,42,0,0,20011
116,2011,10,43,1,0,30971
116,2011,10,44,1,0,20007
116,2011,10,45,1,0,20897
116,2011,11,46,1,0,11844
116,2011,11,47,1,0,39224
116,2011,11,48,1,0,22271
116,2011,11,49,1,0,42013
116,2011,12,50,1,0,17546
116,2011,12,51,1,0,15661
116,2011,12,52,1,0,13006
116,2011,12,53,1,0,7856
116,2012,1,1,1,0,17274
116,2012,1,2,1,0,13891
116,2012,1,3,1,0,9972
116,2012,1,4,1,0,8297
116,2012,1,5,1,0,12254
116,2012,1,6,1,0,8947
116,2012,2,7,1,0,8136
116,2012,2,8,1,0,14363
116,2012,2,9,1,0,16857
116,2012,2,10,1,0,11797
116,2012,3,11,1,0,9792
116,2012,3,12,1,0,10355
116,2012,3,13,1,0,11117
116,2012,3,14,1,0,11772
117,2011,4,17,0,1,17925
117,2011,4,18,0,1,12155
117,2011,5,19,0,1,9919
117,2011,5,20,0,1,13008
117,2011,5,21,0,1,13225
117,2011,5,22,0,1,27171
117,2011,5,23,0,1,17914
117,2011,6,24,0,1,11378
117,2011,6,25,0,1,12834
117,2011,6,26,0,1,23684
117,2011,6,27,0,1,8037
117,2011,7,28,0,1,14918
117,2011,7,29,0,1,10645
117,2011,7,30,0,1,21172
117,2011,7,31,0,1,9928
117,2011,8,32,0,1,7848
117,2011,8,33,0,1,8756
117,2011,8,34,0,1,9140
117,2011,8,35,0,1,5649
117,2011,8,36,0,1,11623
117,2011,9,37,0,1,23423
117,2011,9,38,0,1,11439
117,2011,9,39,0,1,14676
117,2011,9,40,0,1,15702
117,2011,10,41,0,1,19910
117,2011,10,42,0,1,9977
117,2011,10,43,1,1,18870
117,2011,10,44,1,1,8560
117,2011,10,45,1,1,4947
117,2011,11,46,1,1,7751
117,2011,11,47,1,1,10150
117,2011,11,48,1,1,14930
117,2011,11,49,1,1,21016
117,2011,12,50,1,1,16778
117,2011,12,51,1,1,18942
117,2011,12,52,1,1,11990
117,2011,12,53,1,1,14170
117,2012,1,1,1,1,5241
117,2012,1,2,1,1,10747
117,2012,1,3,1,1,7546
117,2012,1,4,1,1,18772
117,2012,1,5,1,1,8088
117,2012,1,6,1,1,4588
117,2012,2,7,1,1,5652
117,2012,2,8,1,1,9265
117,2012,2,9,1,1,7799
117,2012,2,10,1,1,11800
117,2012,3,11,1,1,7269
117,2012,3,12,1,1,6139
117,2012,3,13,1,1,7847
117,2012,3,14,1,1,7474
118,2011,4,17,0,0,23182
118,2011,4,18,0,0,26750
118,2011,5,19,0,0,9790
118,2011,5,20,0,0,32034
118,2011,5,21,0,0,27910
118,2011,5,22,0,0,23196
118,2011,5,23,0,0,24658
118,2011,6,24,0,0,17803
118,2011,6,25,0,0,14407
118,2011,6,26,0,0,31990
118,2011,6,27,0,0,18326
118,2011,7,28,0,0,13818
118,2011,7,29,0,0,15386
118,2011,7,30,0,0,9307
118,2011,7,31,0,0,12361
118,2011,8,32,0,0,17360
118,2011,8,33,0,0,14152
118,2011,8,34,0,0,21222
118,2011,8,35,0,0,29966
118,2011,8,36,0,0,12693
118,2011,9,37,0,0,16918
118,2011,9,38,0,0,23039
118,2011,9,39,0,0,25279
118,2011,9,40,0,0,18695
118,2011,10,41,0,0,18109
118,2011,10,42,0,0,16254
118,2011,10,43,1,0,24603
118,2011,10,44,1,0,13277
118,2011,10,45,1,0,20532
118,2011,11,46,1,0,28076
118,2011,11,47,1,0,38543
118,2011,11,48,1,0,24373
118,2011,11,49,1,0,56953
118,2011,12,50,1,0,25342
118,2011,12,51,1,0,37507
118,2011,12,52,1,0,15621
118,2011,12,53,1,0,9381
118,2012,1,1,1,0,10655
118,2012,1,2,1,0,9759
118,2012,1,3,1,0,9787
118,2012,1,4,1,0,9218
118,2012,1,5,1,0,13784
118,2012,1,6,1,0,12212
118,2012,2,7,1,0,16948
118,2012,2,8,1,0,9036
118,2012,2,9,1,0,11338
118,2012,2,10,1,0,16417
118,2012,3,11,1,0,10167
118,2012,3,12,1,0,10292
118,2012,3,13,1,0,9716
118,2012,3,14,1,0,10426
119,2011,4,17,0,1,284
119,2011,4,18,0,1,419
119,2011,5,19,0,1,695
119,2011,5,20,0,1,607
119,2011,5,21,0,1,239
119,2011,5,22,0,1,218
119,2011,5,23,0,1,349
119,2011,6,24,0,1,761
119,2011,6,25,0,1,268
119,2011,6,26,0,1,343
119,2011,6,27,0,1,319
119,2011,7,28,0,1,421
119,2011,7,29,0,1,316
119,2011,7,30,0,1,324
119,2011,7,31,0,1,104
119,2011,8,32,0,1,361
119,2011,8,33,0,1,409
119,2011,8,34,0,1,319
119,2011,8,35,0,1,397
119,2011,8,36,0,1,259
119,2011,9,37,0,1,618
119,2011,9,38,0,1,344
119,2011,9,39,0,1,100
119,2011,9,40,0,1,323
119,2011,10,41,0,1,393
119,2011,10,42,0,1,219
119,2011,10,43,1,1,389
119,2011,10,44,1,1,438
119,2011,10,45,1,1,518
119,2011,11,46,1,1,373
119,2011,11,47,1,1,282
119,2011,11,48,1,1,460
119,2011,11,49,1,1,792
119,2011,12,50,1,1,430
119,2011,12,51,1,1,361
119,2011,12,52,1,1,205
119,2011,12,53,1,1,224
119,2012,1,1,1,1,224
119,2012,1,2,1,1,193
119,2012,1,3,1,1,166
119,2012,1,4,1,1,221
119,2012,1,5,1,1,124
119,2012,1,6,1,1,256
119,2012,2,7,1,1,235
119,2012,2,8,1,1,138
119,2012,2,9,1,1,236
119,2012,2,10,1,1,211
119,2012,3,11,1,1,251
119,2012,3,12,1,1,335
119,2012,3,13,1,1,319
119,2012,3,14,1,1,226
120,2011,4,17,0,0,21941
120,2011,4,18,0,0,16644
120,2011,5,19,0,0,12845
120,2011,5,20,0,0,17792
120,2011,5,21,0,0,17344
120,2011,5,22,0,0,16400
120,2011,5,23,0,0,18623
120,2011,6,24,0,0,8713
120,2011,6,25,0,0,27236
120,2011,6,26,0,0,16338
120,2011,6,27,0,0,16104
120,2011,7,28,0,0,8039
120,2011,7,29,0,0,17857
120,2011,7,30,0,0,16547
120,2011,7,31,0,0,10957
120,2011,8,32,0,0,11805
120,2011,8,33,0,0,18868
120,2011,8,34,0,0,8506
120,2011,8,35,0,0,9208
120,2011,8,36,0,0,11648
120,2011,9,37,0,0,13514
120,2011,9,38,0,0,10906
120,2011,9,39,0,0,11348
120,2011,9,40,0,0,13139
120,2011,10,41,0,0,12064
120,2011,10,42,0,0,23259
120,2011,10,43,1,0,14313
120,2011,10,44,1,0,18374
120,2011,10,45,1,0,17533
120,2011,11,46,1,0,16263
120,2011,11,47,1,0,17944
120,2011,11,48,1,0,7898
120,2011,11,49,1,0,16414
120,2011,12,50,1,0,31856
120,2011,12,51,1,0,17530
120,2011,12,52,1,0,6633
120,2011,12,53,1,0,11138
120,2012,1,1,1,0,5003
120,2012,1,2,1,0,5363
120,2012,1,3,1,0,9166
120,2012,1,4,1,0,6916
120,2012,1,5,1,0,10092
120,2012,1,6,1,0,5767
120,2012,2,7,1,0,10493
120,2012,2,8,1,0,9180
120,2012,2,9,1,0,11390
120,2012,2,10,1,0,5247
120,2012,3,11,1,0,3923
120,2012,3,12,1,0,4596
120,2012,3,13,1,0,5726
120,2012,3,14,1,0,4536
121,2011,4,17,0,1,4262
121,2011,4,18,0,1,5526
121,2011,5,19,0,1,3884
121,2011,5,20,0,1,4766
121,2011,5,21,0,1,10446
121,2011,5,22,0,1,6977
121,2011,5,23,0,1,4985
121,2011,6,24,0,1,4411
121,2011,6,25,0,1,7445
121,2011,6,26,0,1,4109
121,2011,6,27,0,1,4367
121,2011,7,28,0,1,6016
121,2011,7,29,0,1,3991
121,2011,7,30,0,1,7657
121,2011,7,31,0,1,4747
121,2011,8,32,0,1,4862
121,2011,8,33,0,1,8145
121,2011,8,34,0,1,7446
121,2011,8,35,0,1,3261
121,2011,8,36,0,1,2444
121,2011,9,37,0,1,4344
121,2011,9,38,0,1,5327
121,2011,9,39,0,1,2936
121,2011,9,40,0,1,2759
121,2011,10,41,0,1,8248
121,2011,10,42,0,1,5490
121,2011,10,43,1,1,9916
121,2011,10,44,1,1,4143
121,2011,10,45,1,1,5526
121,2011,11,46,1,1,3616
121,2011,11,47,1,1,8244
121,2011,11,48,1,1,3665
121,2011,11,49,1,1,6344
121,2011,12,50,1,1,6324
121,2011,12,51,1,1,8416
121,2011,12,52,1,1,4001
121,2011,12,53,1,1,3686
121,2012,1,1,1,1,2156
121,2012,1,2,1,1,3622
121,2012,1,3,1,1,4370
121,2012,1,4,1,1,2800
121,2012,1,5,1,1,3357
121,2012,1,6,1,1,2667
121,2012,2,7,1,1,3146
121,2012,2,8,1,1,2825
121,2012,2,9,1,1,2329
121,2012,2,10,1,1,6202
121,2012,3,11,1,1,3519
121,2012,3,12,1,1,3155
121,2012,3,13,1,1,3405
121,2012,3,14,1,1,3358
122,2011,4,17,0,1,2225
122,2011,4,18,0,1,2658
122,2011,5,19,0,1,9207
122,2011,5,20,0,1,2065
122,2011,5,21,0,1,5883
122,2011,5,22,0,1,4438
122,2011,5,23,0,1,4052
122,2011,6,24,0,1,3342
122,2011,6,25,0,1,5002
122,2011,6,26,0,1,2837
122,2011,6,27,0,1,6120
122,2011,7,28,0,1,5047
122,2011,7,29,0,1,6339
122,2011,7,30,0,1,3512
122,2011,7,31,0,1,3415
122,2011,8,32,0,1,4473
122,2011,8,33,0,1,3169
122,2011,8,34,0,1,4707
122,2011,8,35,0,1,2206
122,2011,8,36,0,1,1878
122,2011,9,37,0,1,4314
122,2011,9,38,0,1,6386
122,2011,9,39,0,1,3543
122,2011,9,40,0,1,2914
122,2011,10,41,0,1,4859
122,2011,10,42,0,1,3353
122,2011,10,43,1,1,5191
122,2011,10,44,1,1,2372
122,2011,10,45,1,1,4207
122,2011,11,46,1,1,3472
122,2011,11,47,1,1,5399
122,2011,11,48,1,1,2350
122,2011,11,49,1,1,16337
122,2011,12,50,1,1,2476
122,2011,12,51,1,1,4717
122,2011,12,52,1,1,2134
122,2011,12,53,1,1,2527
122,2012,1,1,1,1,1903
122,2012,1,2,1,1,2515
122,2012,1,3,1,1,2340
122,2012,1,4,1,1,1859
122,2012,1,5,1,1,1708
122,2012,1,6,1,1,1962
122,2012,2,7,1,1,4220
122,2012,2,8,1,1,1587
122,2012,2,9,1,1,3838
122,2012,2,10,1,1,1674
122,2012,3,11,1,1,1892
122,2012,3,12,1,1,1630
122,2012,3,13,1,1,1682
122,2012,3,14,1,1,1696
123,2011,4,17,0,1,15529
123,2011,4,18,0,1,18466
123,2011,5,19,0,1,10909
123,2011,5,20,0,1,14156
123,2011,5,21,0,1,10632
123,2011,5,22,0,1,18324
123,2011,5,23,0,1,19894
123,2011,6,24,0,1,19105
123,2011,6,25,0,1,11715
123,2011,6,26,0,1,10549
123,2011,6,27,0,1,17666
123,2011,7,28,0,1,35907
123,2011,7,29,0,1,26836
123,2011,7,30,0,1,16024
123,2011,7,31,0,1,8881
123,2011,8,32,0,1,27552
123,2011,8,33,0,1,20723
123,2011,8,34,0,1,9876
123,2011,8,35,0,1,8941
123,2011,8,36,0,1,15977
123,2011,9,37,0,1,22462
123,2011,9,38,0,1,13257
123,2011,9,39,0,1,18396
123,2011,9,40,0,1,14429
123,2011,10,41,0,1,8820
123,2011,10,42,0,1,12423
123,2011,10,43,1,1,25130
123,2011,10,44,1,1,6272
123,2011,10,45,1,1,19101
123,2011,11,46,1,1,21304
123,2011,11,47,1,1,15256
123,2011,11,48,1,1,26653
123,2011,11,49,1,1,32563
123,2011,12,50,1,1,11924
123,2011,12,51,1,1,11176
123,2011,12,52,1,1,11922
123,2011,12,53,1,1,11637
123,2012,1,1,1,1,13547
123,2012,1,2,1,1,7147
123,2012,1,3,1,1,9004
123,2012,1,4,1,1,6367
123,2012,1,5,1,1,7518
123,2012,1,6,1,1,13513
123,2012,2,7,1,1,12536
123,2012,2,8,1,1,14537
123,2012,2,9,1,1,13536
123,2012,2,10,1,1,9613
123,2012,3,11,1,1,3054
123,2012,3,12,1,1,2855
123,2012,3,13,1,1,3039
123,2012,3,14,1,1,3009
124,2011,4,17,0,0,1687
124,2011,4,18,0,0,1658
124,2011,5,19,0,0,1781
124,2011,5,20,0,0,1854
124,2011,5,21,0,0,1475
124,2011,5,22,0,0,2367
124,2011,5,23,0,0,2593
124,2011,6,24,0,0,3986
124,2011,6,25,0,0,2657
124,2011,6,26,0,0,2844
124,2011,6,27,0,0,2016
124,2011,7,28,0,0,3260
124,2011,7,29,0,0,1852
124,2011,7,30,0,0,2305
124,2011,7,31,0,0,1431
124,2011,8,32,0,0,2257
124,2011,8,33,0,0,1728
124,2011,8,34,0,0,909
124,2011,8,35,0,0,2726
124,2011,8,36,0,0,2970
124,2011,9,37,0,0,3980
124,2011,9,38,0,0,2513
124,2011,9,39,0,0,2948
124,2011,9,40,0,0,3340
124,2011,10,41,0,0,1470
124,2011,10,42,0,0,1925
124,2011,10,43,1,0,3809
124,2011,10,44,1,0,2496
124,2011,10,45,1,0,1487
124,2011,11,46,1,0,2048
124,2011,11,47,1,0,3340
124,2011,11,48,1,0,3175
124,2011,11,49,1,0,3007
124,2011,12,50,1,0,5263
